Latitude,Longitude,Comment,Turb. [FTU],Depth [m]
1134.73264,12229.35746,1,158.049,1.183
1134.73264,12229.35746,1,137.947,1.183
1134.73264,12229.35746,1,121.743,1.185
1134.73264,12229.35746,1,109.387,1.187
1134.73264,12229.35746,1,99.669,1.189
1134.73264,12229.35746,1,91.017,1.191
1134.73264,12229.35746,1,83.107,1.191
1134.73264,12229.35746,1,76.526,1.193
1134.73264,12229.35746,1,70.981,1.193
1134.73264,12229.35746,1,66.003,1.193
1134.73264,12229.35746,1,62.518,1.195
1134.73264,12229.35746,1,60.497,1.194
1134.73264,12229.35746,1,57.748,1.194
1134.73264,12229.35746,1,55.623,1.193
1134.73264,12229.35746,1,54.696,1.19
1134.73264,12229.35746,1,54.766,1.191
1134.73264,12229.35746,1,55.581,1.188
1134.73264,12229.35746,1,55.567,1.185
1134.73264,12229.35746,1,55.567,1.185
1134.73264,12229.35746,1,55.89,1.184
1134.73264,12229.35746,1,57.438,1.18
1134.73264,12229.35746,1,57.438,1.18
1134.73264,12229.35746,1,58.903,1.178
1134.73264,12229.35746,1,61.246,1.177
1134.73264,12229.35746,1,64.982,1.175
1134.73264,12229.35746,1,69.272,1.175
1134.73264,12229.35746,1,75.652,1.173
1134.73264,12229.35746,1,82.718,1.174
1134.73264,12229.35746,1,92.774,1.175
1134.73264,12229.35746,1,109.682,1.176
1134.73264,12229.35746,1,128.598,1.177
1134.73264,12229.35746,1,149.724,1.177
1134.73264,12229.35746,1,164.07,1.176
1134.73264,12229.35746,1,173.121,1.178
1134.73264,12229.35746,1,176.395,1.178
1134.73264,12229.35746,1,174.098,1.177
1134.73264,12229.35746,1,165.44,1.178
1134.73264,12229.35746,1,149.511,1.177
1134.73264,12229.35746,1,130.261,1.177
1134.73264,12229.35746,1,110.434,1.178
1134.73264,12229.35746,1,93.603,1.178
1134.73264,12229.35746,1,82.17,1.181
1134.73264,12229.35746,1,74.822,1.183
1134.73264,12229.35746,1,68.432,1.185
1134.73264,12229.35746,1,63.99,1.188
1134.73264,12229.35746,1,62.164,1.19
1134.73264,12229.35746,1,62.334,1.192
1134.73264,12229.35746,1,64.826,1.196
1134.73264,12229.35746,1,69.286,1.198
1134.73264,12229.35746,1,72.736,1.199
1134.73264,12229.35746,1,75.996,1.197
1134.73264,12229.35746,1,79.61,1.197
1134.73264,12229.35746,1,82.343,1.194
1134.73264,12229.35746,1,82.084,1.191
1134.73264,12229.35746,1,79.28,1.188
1134.73264,12229.35746,1,78.232,1.186
1134.73264,12229.35746,1,77.701,1.182
1134.73264,12229.35746,1,79.854,1.18
1134.73264,12229.35746,1,85.386,1.179
1134.73264,12229.35746,1,95.393,1.179
1134.73264,12229.35746,1,109.888,1.178
1134.73264,12229.35746,1,128.373,1.176
1134.73264,12229.35746,1,144.83,1.177
1134.73264,12229.35746,1,155.997,1.176
1134.73264,12229.35746,1,162.839,1.176
1134.73264,12229.35746,1,168.171,1.174
1134.73264,12229.35746,1,172.161,1.175
1134.73264,12229.35746,1,174.61,1.175
1134.73264,12229.35746,1,175.106,1.176
1134.73264,12229.35746,1,169.979,1.175
1134.73264,12229.35746,1,164.809,1.177
1134.73264,12229.35746,1,155.783,1.179
1134.73264,12229.35746,1,143.193,1.179
1134.73264,12229.35746,1,131.656,1.181
1134.73264,12229.35746,1,119.809,1.183
1134.73264,12229.35746,1,109.77,1.184
1134.73264,12229.35746,1,102.259,1.186
1134.73264,12229.35746,1,102.259,1.186
1134.73264,12229.35746,1,97.273,1.189
1134.73264,12229.35746,1,95.422,1.191
1134.73264,12229.35746,1,92.759,1.194
1134.73264,12229.35746,1,89.422,1.194
1134.73264,12229.35746,1,85.501,1.195
1134.73264,12229.35746,1,80.444,1.194
1134.73264,12229.35746,1,76.311,1.194
1134.73264,12229.35746,1,73.564,1.194
1134.73264,12229.35746,1,71.223,1.192
1134.73264,12229.35746,1,69.3,1.19
1133.98622,12229.26987,2,28.504,-0.005
1133.98622,12229.26987,2,28.408,-0.007
1133.98622,12229.26987,2,28.627,-0.011
1133.98622,12229.26987,2,28.641,-0.013
1133.98622,12229.26987,2,28.326,-0.016
1133.98622,12229.26987,2,28.6,-0.019
1133.98622,12229.26987,2,28.244,-0.021
1133.98622,12229.26987,2,28.189,-0.02
1133.98622,12229.26987,2,28.408,-0.021
1133.98622,12229.26987,2,28.805,-0.02
1133.98622,12229.26987,2,28.436,-0.018
1133.98622,12229.26987,2,28.039,-0.016
1133.98622,12229.26987,2,28.203,-0.013
1133.98622,12229.26987,2,28.203,-0.013
1133.98622,12229.26987,2,28.148,-0.013
1133.98622,12229.26987,2,28.408,-0.011
1133.98622,12229.26987,2,28.312,-0.011
1133.98622,12229.26987,2,28.805,-0.011
1133.98622,12229.26987,2,28.846,-0.01
1133.98622,12229.26987,2,28.696,-0.009
1133.98622,12229.26987,2,28.778,-0.009
1133.98622,12229.26987,2,29.216,-0.005
1133.98622,12229.26987,2,28.463,-0.004
1133.98622,12229.26987,2,28.545,-0.002
1133.98622,12229.26987,2,28.942,0.004
1133.98622,12229.26987,2,28.956,0.012
1133.98622,12229.26987,2,28.956,0.018
1133.98622,12229.26987,2,28.983,0.022
1133.98622,12229.26987,2,29.285,0.021
1133.98622,12229.26987,2,28.928,0.023
1133.98622,12229.26987,2,28.093,0.024
1133.98622,12229.26987,2,27.574,0.025
1133.98622,12229.26987,2,27.464,0.027
1133.98622,12229.26987,2,27.122,0.026
1133.98622,12229.26987,2,26.972,0.029
1133.98622,12229.26987,2,27.423,0.033
1133.98622,12229.26987,2,27.669,0.038
1133.98622,12229.26987,2,28.189,0.049
1133.98622,12229.26987,2,29.024,0.062
1133.98622,12229.26987,2,28.805,0.073
1133.98622,12229.26987,2,28.792,0.083
1133.98622,12229.26987,2,28.833,0.092
1133.98622,12229.26987,2,28.545,0.103
1133.98622,12229.26987,2,28.162,0.117
1133.98622,12229.26987,2,27.765,0.129
1133.98622,12229.26987,2,27.861,0.142
1133.98622,12229.26987,2,27.697,0.156
1133.98622,12229.26987,2,27.068,0.17
1133.98622,12229.26987,2,26.74,0.185
1133.98622,12229.26987,2,26.63,0.2
1133.98622,12229.26987,2,27.081,0.217
1133.98622,12229.26987,2,26.863,0.233
1133.98622,12229.26987,2,27.054,0.247
1133.98622,12229.26987,2,26.958,0.259
1133.98622,12229.26987,2,26.835,0.271
1133.98622,12229.26987,2,26.494,0.28
1133.98622,12229.26987,2,26.384,0.292
1133.98622,12229.26987,2,26.207,0.307
1133.98622,12229.26987,2,26.33,0.32
1133.98622,12229.26987,2,26.262,0.336
1133.98622,12229.26987,2,25.756,0.347
1133.98622,12229.26987,2,25.088,0.36
1133.98622,12229.26987,2,24.597,0.37
1133.98622,12229.26987,2,24.051,0.377
1133.98622,12229.26987,2,23.983,0.384
1133.98622,12229.26987,2,24.215,0.391
1133.98622,12229.26987,2,24.474,0.399
1133.98622,12229.26987,2,23.547,0.41
1133.98622,12229.26987,2,22.567,0.418
1133.98622,12229.26987,2,21.833,0.428
1133.98622,12229.26987,2,20.474,0.438
1133.98622,12229.26987,2,20.474,0.438
1133.98622,12229.26987,2,18.71,0.444
1133.98622,12229.26987,2,18.48,0.451
1133.98622,12229.26987,2,16.936,0.456
1133.98622,12229.26987,2,16.233,0.462
1133.98622,12229.26987,2,15.814,0.47
1133.98622,12229.26987,2,14.977,0.478
1133.98622,12229.26987,2,14.828,0.488
1133.98622,12229.26987,2,14.68,0.499
1133.98622,12229.26987,2,14.396,0.512
1133.98622,12229.26987,2,14.41,0.531
1133.98622,12229.26987,2,14.599,0.556
1133.98622,12229.26987,2,14.099,0.579
1133.98622,12229.26987,2,13.493,0.6
1133.98622,12229.26987,2,13.6,0.617
1133.98622,12229.26987,2,14.018,0.633
1133.98622,12229.26987,2,13.668,0.648
1133.98622,12229.26987,2,13.493,0.661
1133.98622,12229.26987,2,13.681,0.674
1133.98622,12229.26987,2,13.506,0.686
1133.98622,12229.26987,2,13.533,0.694
1133.98622,12229.26987,2,13.358,0.701
1133.98622,12229.26987,2,13.075,0.708
1133.98622,12229.26987,2,14.032,0.713
1133.98622,12229.26987,2,13.992,0.717
1133.98622,12229.26987,2,13.021,0.717
1133.98622,12229.26987,2,12.94,0.718
1133.98622,12229.26987,2,12.846,0.719
1133.98622,12229.26987,2,13.048,0.719
1133.98622,12229.26987,2,13.021,0.722
1133.98622,12229.26987,2,12.859,0.726
1133.98622,12229.26987,2,12.886,0.732
1133.98622,12229.26987,2,12.873,0.746
1133.98622,12229.26987,2,12.859,0.764
1133.98622,12229.26987,2,12.846,0.782
1133.98622,12229.26987,2,13.21,0.8
1133.98622,12229.26987,2,13.142,0.816
1133.98622,12229.26987,2,13.196,0.83
1133.98622,12229.26987,2,13.075,0.842
1133.98622,12229.26987,2,12.94,0.849
1133.98622,12229.26987,2,12.954,0.857
1133.98622,12229.26987,2,13.142,0.864
1133.98622,12229.26987,2,13.56,0.872
1133.98622,12229.26987,2,13.587,0.884
1133.98622,12229.26987,2,13.762,0.897
1133.98622,12229.26987,2,12.684,0.912
1133.98622,12229.26987,2,12.347,0.926
1133.98622,12229.26987,2,12.442,0.937
1133.98622,12229.26987,2,12.711,0.948
1133.98622,12229.26987,2,12.361,0.959
1133.98622,12229.26987,2,12.415,0.97
1133.98622,12229.26987,2,12.994,0.985
1133.98622,12229.26987,2,13.25,0.998
1133.98622,12229.26987,2,13.762,1.012
1133.98622,12229.26987,2,13.277,1.025
1133.98622,12229.26987,2,12.765,1.035
1133.98622,12229.26987,2,12.078,1.047
1133.98622,12229.26987,2,12.778,1.061
1133.98622,12229.26987,2,12.226,1.073
1133.98622,12229.26987,2,11.769,1.087
1133.98622,12229.26987,2,11.769,1.087
1133.98622,12229.26987,2,11.419,1.099
1133.98622,12229.26987,2,11.446,1.11
1133.98622,12229.26987,2,11.352,1.117
1133.98622,12229.26987,2,11.23,1.118
1133.98622,12229.26987,2,11.365,1.12
1133.98622,12229.26987,2,10.612,1.117
1133.98622,12229.26987,2,10.289,1.116
1133.98622,12229.26987,2,10.034,1.115
1133.98622,12229.26987,2,10.236,1.112
1133.98622,12229.26987,2,10.397,1.11
1133.98622,12229.26987,2,11.405,1.108
1133.98622,12229.26987,2,12.105,1.105
1133.98622,12229.26987,2,13.115,1.103
1133.98622,12229.26987,2,13.371,1.104
1133.98622,12229.26987,2,13.129,1.102
1133.98622,12229.26987,2,11.661,1.105
1133.98622,12229.26987,2,11.311,1.109
1133.98622,12229.26987,2,11.298,1.118
1133.98622,12229.26987,2,12.078,1.134
1133.98622,12229.26987,2,12.576,1.156
1133.98622,12229.26987,2,12.388,1.177
1133.98622,12229.26987,2,11.499,1.199
1133.98622,12229.26987,2,12.145,1.216
1133.98622,12229.26987,2,13.506,1.231
1133.98622,12229.26987,2,12.927,1.25
1133.98622,12229.26987,2,12.186,1.269
1133.98622,12229.26987,2,11.163,1.292
1133.98622,12229.26987,2,10.962,1.315
1133.98622,12229.26987,2,11.096,1.331
1133.98622,12229.26987,2,12.105,1.346
1133.98622,12229.26987,2,12.119,1.358
1133.98622,12229.26987,2,11.782,1.371
1133.98622,12229.26987,2,11.204,1.388
1133.98622,12229.26987,2,11.029,1.403
1133.98622,12229.26987,2,10.558,1.412
1133.98622,12229.26987,2,10.585,1.419
1133.98622,12229.26987,2,10.034,1.416
1133.98622,12229.26987,2,10.061,1.418
1133.98622,12229.26987,2,10.222,1.421
1133.98622,12229.26987,2,10.155,1.423
1133.98622,12229.26987,2,10.881,1.432
1133.98622,12229.26987,2,10.693,1.445
1133.98622,12229.26987,2,9.282,1.466
1133.98622,12229.26987,2,8.276,1.49
1133.98622,12229.26987,2,8.451,1.51
1133.98622,12229.26987,2,9.605,1.53
1133.98622,12229.26987,2,9.309,1.547
1133.98622,12229.26987,2,9.631,1.564
1133.98622,12229.26987,2,10.276,1.583
1133.98622,12229.26987,2,10.303,1.595
1133.98622,12229.26987,2,10.962,1.61
1133.98622,12229.26987,2,10.007,1.617
1133.98622,12229.26987,2,8.611,1.621
1133.98622,12229.26987,2,8.826,1.626
1133.98622,12229.26987,2,9.242,1.628
1133.98622,12229.26987,2,9.497,1.637
1133.98622,12229.26987,2,10.021,1.657
1133.98622,12229.26987,2,10.021,1.657
1133.98622,12229.26987,2,9.699,1.677
1133.98622,12229.26987,2,9.591,1.689
1133.98622,12229.26987,2,9.376,1.701
1133.98622,12229.26987,2,8.464,1.7
1133.98622,12229.26987,2,8.41,1.707
1133.98622,12229.26987,2,8.598,1.728
1133.98622,12229.26987,2,8.223,1.735
1133.98622,12229.26987,2,8.316,1.749
1133.98622,12229.26987,2,8.343,1.75
1133.98622,12229.26987,2,7.968,1.752
1133.98622,12229.26987,2,8.075,1.751
1133.98622,12229.26987,2,7.928,1.752
1133.98622,12229.26987,2,8.41,1.754
1133.98622,12229.26987,2,8.223,1.754
1133.98622,12229.26987,2,8.491,1.751
1133.98622,12229.26987,2,8.196,1.75
1133.98622,12229.26987,2,7.914,1.751
1133.98622,12229.26987,2,8.182,1.75
1133.98622,12229.26987,2,8.169,1.748
1133.98622,12229.26987,2,8.062,1.746
1133.98622,12229.26987,2,7.62,1.744
1133.98622,12229.26987,2,7.673,1.742
1133.98622,12229.26987,2,8.048,1.74
1133.98622,12229.26987,2,8.115,1.739
1133.98622,12229.26987,2,7.955,1.74
1133.98622,12229.26987,2,8.223,1.738
1133.98622,12229.26987,2,8.129,1.739
1133.98622,12229.26987,2,8.209,1.741
1133.98622,12229.26987,2,8.303,1.744
1133.98622,12229.26987,2,8.276,1.749
1133.98622,12229.26987,2,8.477,1.752
1133.98622,12229.26987,2,7.753,1.756
1133.98622,12229.26987,2,7.74,1.76
1133.98622,12229.26987,2,7.459,1.763
1133.98622,12229.26987,2,7.271,1.768
1133.98622,12229.26987,2,7.271,1.773
1133.98622,12229.26987,2,7.901,1.777
1133.98622,12229.26987,2,7.861,1.78
1133.98622,12229.26987,2,8.263,1.781
1133.98622,12229.26987,2,8.679,1.784
1133.98622,12229.26987,2,8.384,1.787
1133.98622,12229.26987,2,7.727,1.785
1133.98622,12229.26987,2,8.115,1.786
1133.98622,12229.26987,2,8.209,1.786
1133.98622,12229.26987,2,8.759,1.784
1133.98622,12229.26987,2,9.081,1.783
1133.98622,12229.26987,2,9.135,1.781
1133.98622,12229.26987,2,8.705,1.779
1133.98622,12229.26987,2,8.142,1.778
1133.98622,12229.26987,2,9.094,1.776
1133.98622,12229.26987,2,10.115,1.776
1133.98622,12229.26987,2,8.786,1.774
1133.98622,12229.26987,2,8.611,1.772
1133.98622,12229.26987,2,8.437,1.771
1133.98622,12229.26987,2,8.598,1.771
1133.98622,12229.26987,2,9.255,1.771
1133.98622,12229.26987,2,9.47,1.772
1133.98622,12229.26987,2,9.47,1.772
1133.98622,12229.26987,2,9.605,1.771
1133.98622,12229.26987,2,8.947,1.771
1133.98622,12229.26987,2,8.853,1.772
1133.98622,12229.26987,2,9.094,1.771
1133.98622,12229.26987,2,9.913,1.772
1133.98622,12229.26987,2,9.068,1.772
1133.98622,12229.26987,2,8.88,1.77
1133.98622,12229.26987,2,9.121,1.771
1133.98622,12229.26987,2,8.813,1.77
1133.98622,12229.26987,2,8.625,1.772
1133.98622,12229.26987,2,8.316,1.773
1133.98622,12229.26987,2,8.625,1.774
1133.98622,12229.26987,2,8.303,1.779
1133.98622,12229.26987,2,8.263,1.785
1133.98622,12229.26987,2,9.229,1.798
1133.98622,12229.26987,2,9.376,1.815
1133.98622,12229.26987,2,8.96,1.836
1133.98622,12229.26987,2,9.242,1.857
1133.98622,12229.26987,2,8.987,1.878
1133.98622,12229.26987,2,9.242,1.9
1133.98622,12229.26987,2,11.392,1.924
1133.98622,12229.26987,2,11.849,1.95
1133.98622,12229.26987,2,11.392,1.973
1133.98622,12229.26987,2,10.209,1.998
1133.98622,12229.26987,2,10.599,2.019
1133.98622,12229.26987,2,10.048,2.035
1133.98622,12229.26987,2,9.833,2.052
1133.98622,12229.26987,2,9.403,2.063
1133.98622,12229.26987,2,9.564,2.075
1133.98622,12229.26987,2,10.276,2.081
1133.98622,12229.26987,2,10.666,2.085
1133.98622,12229.26987,2,11.217,2.089
1133.98622,12229.26987,2,10.988,2.096
1133.98622,12229.26987,2,11.042,2.102
1133.98622,12229.26987,2,10.545,2.11
1133.98622,12229.26987,2,10.908,2.115
1133.98622,12229.26987,2,10.693,2.117
1133.98622,12229.26987,2,10.531,2.122
1133.98622,12229.26987,2,10.881,2.128
1133.98622,12229.26987,2,11.069,2.136
1133.98622,12229.26987,2,10.209,2.146
1133.98622,12229.26987,2,10.424,2.155
1133.98622,12229.26987,2,10.773,2.167
1133.98622,12229.26987,2,11.688,2.179
1133.98622,12229.26987,2,10.988,2.198
1133.98622,12229.26987,2,11.204,2.222
1133.98622,12229.26987,2,10.491,2.245
1133.98622,12229.26987,2,9.605,2.265
1133.98622,12229.26987,2,10.599,2.285
1133.98622,12229.26987,2,12.119,2.298
1133.98622,12229.26987,2,11.634,2.308
1133.98622,12229.26987,2,11.325,2.316
1133.98622,12229.26987,2,10.814,2.322
1133.98622,12229.26987,2,10.451,2.326
1133.98622,12229.26987,2,11.352,2.332
1133.98622,12229.26987,2,11.486,2.341
1133.98622,12229.26987,2,12.011,2.349
1133.98622,12229.26987,2,12.011,2.349
1133.98622,12229.26987,2,11.634,2.357
1133.98622,12229.26987,2,11.526,2.367
1133.98622,12229.26987,2,11.769,2.379
1133.98622,12229.26987,2,11.19,2.395
1133.98622,12229.26987,2,12.563,2.414
1133.98622,12229.26987,2,11.782,2.431
1133.98622,12229.26987,2,11.849,2.45
1133.98622,12229.26987,2,12.092,2.466
1133.98622,12229.26987,2,12.092,2.482
1133.98622,12229.26987,2,10.908,2.496
1133.98622,12229.26987,2,10.612,2.51
1133.98622,12229.26987,2,11.836,2.522
1133.98622,12229.26987,2,12.442,2.54
1133.98622,12229.26987,2,12.603,2.559
1133.98622,12229.26987,2,11.526,2.58
1133.98622,12229.26987,2,11.244,2.599
1133.98622,12229.26987,2,12.644,2.618
1133.98622,12229.26987,2,12.738,2.631
1133.98622,12229.26987,2,12.684,2.644
1133.98622,12229.26987,2,12.886,2.655
1133.98622,12229.26987,2,13.789,2.668
1133.98622,12229.26987,2,13.007,2.679
1133.98622,12229.26987,2,13.115,2.684
1133.98622,12229.26987,2,13.412,2.69
1133.98622,12229.26987,2,14.207,2.695
1133.98622,12229.26987,2,15.301,2.703
1133.98622,12229.26987,2,15.274,2.713
1133.98622,12229.26987,2,14.288,2.719
1133.98622,12229.26987,2,15.274,2.729
1133.98622,12229.26987,2,15.179,2.736
1133.98622,12229.26987,2,14.95,2.739
1133.98622,12229.26987,2,15.139,2.744
1133.98622,12229.26987,2,14.518,2.747
1133.98622,12229.26987,2,15.828,2.747
1133.98622,12229.26987,2,14.504,2.748
1133.98622,12229.26987,2,14.707,2.747
1133.98622,12229.26987,2,15.112,2.747
1133.98622,12229.26987,2,13.52,2.748
1133.98622,12229.26987,2,13.196,2.748
1133.98622,12229.26987,2,14.248,2.749
1133.98622,12229.26987,2,13.789,2.752
1133.98622,12229.26987,2,13.412,2.756
1133.98622,12229.26987,2,15.004,2.761
1133.98622,12229.26987,2,15.449,2.766
1133.98622,12229.26987,2,14.207,2.77
1133.98622,12229.26987,2,14.018,2.779
1133.98622,12229.26987,2,14.045,2.786
1133.98622,12229.26987,2,15.341,2.796
1133.98622,12229.26987,2,14.599,2.811
1133.98622,12229.26987,2,14.329,2.822
1133.98622,12229.26987,2,14.774,2.839
1133.98622,12229.26987,2,15.098,2.856
1133.98622,12229.26987,2,15.517,2.874
1133.98622,12229.26987,2,17.315,2.887
1133.98622,12229.26987,2,17.41,2.897
1133.98622,12229.26987,2,16.017,2.904
1133.98622,12229.26987,2,15.787,2.913
1133.98622,12229.26987,2,16.328,2.925
1133.98622,12229.26987,2,16.328,2.925
1133.98622,12229.26987,2,15.22,2.941
1133.98622,12229.26987,2,16.057,2.958
1133.98622,12229.26987,2,16.368,2.973
1133.98622,12229.26987,2,16.409,2.991
1133.98622,12229.26987,2,17.586,3.01
1133.98622,12229.26987,2,16.422,3.031
1133.98622,12229.26987,2,15.098,3.052
1133.98622,12229.26987,2,14.491,3.066
1133.98622,12229.26987,2,13.196,3.077
1133.98622,12229.26987,2,13.425,3.082
1133.98622,12229.26987,2,14.639,3.085
1133.98622,12229.26987,2,14.153,3.092
1133.98622,12229.26987,2,13.56,3.103
1133.98622,12229.26987,2,14.774,3.117
1133.98622,12229.26987,2,15.611,3.131
1133.98622,12229.26987,2,14.707,3.14
1133.98622,12229.26987,2,13.439,3.148
1133.98622,12229.26987,2,15.476,3.156
1133.98622,12229.26987,2,17.545,3.161
1133.98622,12229.26987,2,15.355,3.167
1133.98622,12229.26987,2,13.816,3.175
1133.98622,12229.26987,2,15.071,3.178
1133.98622,12229.26987,2,14.639,3.183
1133.98622,12229.26987,2,16.355,3.185
1133.98622,12229.26987,2,16.679,3.189
1133.98622,12229.26987,2,16.99,3.191
1133.98622,12229.26987,2,15.679,3.194
1133.98622,12229.26987,2,17.045,3.198
1133.98622,12229.26987,2,17.424,3.2
1133.98622,12229.26987,2,16.422,3.2
1133.98622,12229.26987,2,16.449,3.2
1133.98622,12229.26987,2,15.463,3.202
1133.98622,12229.26987,2,16.355,3.202
1133.98622,12229.26987,2,14.882,3.201
1133.98622,12229.26987,2,13.573,3.2
1133.98622,12229.26987,2,13.56,3.199
1133.98622,12229.26987,2,15.355,3.198
1133.98622,12229.26987,2,15.909,3.2
1133.98622,12229.26987,2,16.341,3.203
1133.98622,12229.26987,2,16.368,3.214
1133.98622,12229.26987,2,15.706,3.224
1133.98622,12229.26987,2,15.801,3.234
1133.98622,12229.26987,2,14.842,3.251
1133.98622,12229.26987,2,15.193,3.268
1133.98622,12229.26987,2,15.76,3.291
1133.98622,12229.26987,2,16.733,3.318
1133.98622,12229.26987,2,18.168,3.346
1133.98622,12229.26987,2,19.063,3.372
1133.98622,12229.26987,2,16.801,3.39
1133.98622,12229.26987,2,14.828,3.407
1133.98622,12229.26987,2,14.194,3.42
1133.98622,12229.26987,2,15.53,3.435
1133.98622,12229.26987,2,15.747,3.45
1133.98622,12229.26987,2,17.424,3.464
1133.98622,12229.26987,2,16.706,3.476
1133.98622,12229.26987,2,15.476,3.487
1133.98622,12229.26987,2,14.302,3.498
1133.98622,12229.26987,2,14.302,3.498
1133.98622,12229.26987,2,14.923,3.508
1133.98622,12229.26987,2,16.476,3.522
1133.98622,12229.26987,2,17.356,3.536
1133.98622,12229.26987,2,15.895,3.552
1133.98622,12229.26987,2,14.68,3.569
1133.98622,12229.26987,2,14.95,3.587
1133.98622,12229.26987,2,14.909,3.605
1133.98622,12229.26987,2,14.099,3.622
1133.98622,12229.26987,2,15.828,3.641
1133.98622,12229.26987,2,15.152,3.656
1133.98622,12229.26987,2,14.585,3.669
1133.98622,12229.26987,2,16.206,3.684
1133.98622,12229.26987,2,17.545,3.7
1133.98622,12229.26987,2,16.679,3.721
1133.98622,12229.26987,2,17.356,3.74
1133.98622,12229.26987,2,16.166,3.751
1133.98622,12229.26987,2,16.22,3.76
1133.98622,12229.26987,2,16.774,3.76
1133.98622,12229.26987,2,19.225,3.761
1133.98622,12229.26987,2,20.528,3.769
1133.98622,12229.26987,2,21.724,3.777
1133.98622,12229.26987,2,20.487,3.792
1133.98622,12229.26987,2,19.117,3.811
1133.98622,12229.26987,2,18.073,3.828
1133.98622,12229.26987,2,17.803,3.844
1133.98622,12229.26987,2,17.261,3.859
1133.98622,12229.26987,2,16.99,3.872
1133.98622,12229.26987,2,19.809,3.887
1133.98622,12229.26987,2,20.012,3.903
1133.98622,12229.26987,2,19.727,3.918
1133.98622,12229.26987,2,19.822,3.934
1133.98622,12229.26987,2,19.537,3.952
1133.98622,12229.26987,2,18.222,3.971
1133.98622,12229.26987,2,18.29,3.995
1133.98622,12229.26987,2,17.776,4.014
1133.98622,12229.26987,2,18.317,4.034
1133.98622,12229.26987,2,18.114,4.051
1133.98622,12229.26987,2,18.859,4.063
1133.98622,12229.26987,2,17.424,4.077
1133.98622,12229.26987,2,17.234,4.089
1133.98622,12229.26987,2,18.412,4.102
1133.98622,12229.26987,2,16.909,4.115
1133.98622,12229.26987,2,17.654,4.127
1133.98622,12229.26987,2,18.304,4.14
1133.98622,12229.26987,2,19.32,4.153
1133.98622,12229.26987,2,21.778,4.163
1133.98622,12229.26987,2,21.221,4.171
1133.98622,12229.26987,2,21.928,4.178
1133.98622,12229.26987,2,23.234,4.182
1133.98622,12229.26987,2,23.452,4.188
1133.98622,12229.26987,2,21.126,4.196
1133.98622,12229.26987,2,19.836,4.211
1133.98622,12229.26987,2,20.026,4.226
1133.98622,12229.26987,2,20.976,4.237
1133.98622,12229.26987,2,20.107,4.248
1133.98622,12229.26987,2,23.52,4.254
1133.98622,12229.26987,2,23.575,4.259
1133.98622,12229.26987,2,21.18,4.263
1133.98622,12229.26987,2,21.18,4.263
1133.98622,12229.26987,2,18.317,4.268
