Latitude,Longitude,Comment,G&G-DO
1133.98622,12229.26987,2,5.097
1133.98622,12229.26987,2,5.101
1133.98622,12229.26987,2,5.105
1133.98622,12229.26987,2,5.102
1133.98622,12229.26987,2,5.102
1133.98622,12229.26987,2,5.101
1133.98622,12229.26987,2,5.101
1133.98622,12229.26987,2,5.096
1133.98622,12229.26987,2,5.1
1133.98622,12229.26987,2,5.101
1133.98622,12229.26987,2,5.096
1133.98622,12229.26987,2,5.095
1133.98622,12229.26987,2,5.102
1133.98622,12229.26987,2,5.101
1133.98622,12229.26987,2,5.103
1133.98622,12229.26987,2,5.1
1133.98622,12229.26987,2,5.1
1133.98622,12229.26987,2,5.091
1133.98622,12229.26987,2,5.085
1133.98622,12229.26987,2,5.085
1133.98622,12229.26987,2,5.084
1133.98622,12229.26987,2,5.08
1133.98622,12229.26987,2,5.082
1133.98622,12229.26987,2,5.078
1133.98622,12229.26987,2,5.072
1133.98622,12229.26987,2,5.065
1133.98622,12229.26987,2,5.064
1133.98622,12229.26987,2,5.065
1133.98622,12229.26987,2,5.068
1133.98622,12229.26987,2,5.068
1133.98622,12229.26987,2,5.071
1133.98622,12229.26987,2,5.073
1133.98622,12229.26987,2,5.081
1133.98622,12229.26987,2,5.085
1133.98622,12229.26987,2,5.096
1133.98622,12229.26987,2,5.109
1133.98622,12229.26987,2,5.116
1133.98622,12229.26987,2,5.124
1133.98622,12229.26987,2,5.127
1133.98622,12229.26987,2,5.136
1133.98622,12229.26987,2,5.142
1133.98622,12229.26987,2,5.146
1133.98622,12229.26987,2,5.147
1133.98622,12229.26987,2,5.151
1133.98622,12229.26987,2,5.152
1133.98622,12229.26987,2,5.159
1133.98622,12229.26987,2,5.164
1133.98622,12229.26987,2,5.165
1133.98622,12229.26987,2,5.168
1133.98622,12229.26987,2,5.171
1133.98622,12229.26987,2,5.177
1133.98622,12229.26987,2,5.176
1133.98622,12229.26987,2,5.171
1133.98622,12229.26987,2,5.173
1133.98622,12229.26987,2,5.175
1133.98622,12229.26987,2,5.179
1133.98622,12229.26987,2,5.187
1133.98622,12229.26987,2,5.195
1133.98622,12229.26987,2,5.199
1133.98622,12229.26987,2,5.203
1133.98622,12229.26987,2,5.211
1133.98622,12229.26987,2,5.218
1133.98622,12229.26987,2,5.222
1133.98622,12229.26987,2,5.22
1133.98622,12229.26987,2,5.223
1133.98622,12229.26987,2,5.222
1133.98622,12229.26987,2,5.229
1133.98622,12229.26987,2,5.234
1133.98622,12229.26987,2,5.233
1133.98622,12229.26987,2,5.231
1133.98622,12229.26987,2,5.23
1133.98622,12229.26987,2,5.221
1133.98622,12229.26987,2,5.222
1133.98622,12229.26987,2,5.225
1133.98622,12229.26987,2,5.229
1133.98622,12229.26987,2,5.235
1133.98622,12229.26987,2,5.235
1133.98622,12229.26987,2,5.238
1133.98622,12229.26987,2,5.244
1133.98622,12229.26987,2,5.244
1133.98622,12229.26987,2,5.247
1133.98622,12229.26987,2,5.256
1133.98622,12229.26987,2,5.265
1133.98622,12229.26987,2,5.271
1133.98622,12229.26987,2,5.283
1133.98622,12229.26987,2,5.288
1133.98622,12229.26987,2,5.298
1133.98622,12229.26987,2,5.299
1133.98622,12229.26987,2,5.306
1133.98622,12229.26987,2,5.311
1133.98622,12229.26987,2,5.318
1133.98622,12229.26987,2,5.326
1133.98622,12229.26987,2,5.331
1133.98622,12229.26987,2,5.334
1133.98622,12229.26987,2,5.343
1133.98622,12229.26987,2,5.35
1133.98622,12229.26987,2,5.352
1133.98622,12229.26987,2,5.355
1133.98622,12229.26987,2,5.351
1133.98622,12229.26987,2,5.345
1133.98622,12229.26987,2,5.345
1133.98622,12229.26987,2,5.35
1133.98622,12229.26987,2,5.364
1133.98622,12229.26987,2,5.377
1133.98622,12229.26987,2,5.388
1133.98622,12229.26987,2,5.397
1133.98622,12229.26987,2,5.399
1133.98622,12229.26987,2,5.405
1133.98622,12229.26987,2,5.409
1133.98622,12229.26987,2,5.409
1133.98622,12229.26987,2,5.411
1133.98622,12229.26987,2,5.416
1133.98622,12229.26987,2,5.416
1133.98622,12229.26987,2,5.416
1133.98622,12229.26987,2,5.422
1133.98622,12229.26987,2,5.426
1133.98622,12229.26987,2,5.435
1133.98622,12229.26987,2,5.435
1133.98622,12229.26987,2,5.432
1133.98622,12229.26987,2,5.434
1133.98622,12229.26987,2,5.437
1133.98622,12229.26987,2,5.44
1133.98622,12229.26987,2,5.444
1133.98622,12229.26987,2,5.444
1133.98622,12229.26987,2,5.444
1133.98622,12229.26987,2,5.449
1133.98622,12229.26987,2,5.454
1133.98622,12229.26987,2,5.463
1133.98622,12229.26987,2,5.471
1133.98622,12229.26987,2,5.481
1133.98622,12229.26987,2,5.485
1133.98622,12229.26987,2,5.493
1133.98622,12229.26987,2,5.497
1133.98622,12229.26987,2,5.505
1133.98622,12229.26987,2,5.508
1133.98622,12229.26987,2,5.512
1133.98622,12229.26987,2,5.513
1133.98622,12229.26987,2,5.513
1133.98622,12229.26987,2,5.514
1133.98622,12229.26987,2,5.517
1133.98622,12229.26987,2,5.52
1133.98622,12229.26987,2,5.523
1133.98622,12229.26987,2,5.529
1133.98622,12229.26987,2,5.528
1133.98622,12229.26987,2,5.525
1133.98622,12229.26987,2,5.527
1133.98622,12229.26987,2,5.532
1133.98622,12229.26987,2,5.538
1133.98622,12229.26987,2,5.545
1133.98622,12229.26987,2,5.549
1133.98622,12229.26987,2,5.546
1133.98622,12229.26987,2,5.547
1133.98622,12229.26987,2,5.55
1133.98622,12229.26987,2,5.556
1133.98622,12229.26987,2,5.554
1133.98622,12229.26987,2,5.557
1133.98622,12229.26987,2,5.561
1133.98622,12229.26987,2,5.56
1133.98622,12229.26987,2,5.562
1133.98622,12229.26987,2,5.563
1133.98622,12229.26987,2,5.565
1133.98622,12229.26987,2,5.568
1133.98622,12229.26987,2,5.568
1133.98622,12229.26987,2,5.571
1133.98622,12229.26987,2,5.573
1133.98622,12229.26987,2,5.575
1133.98622,12229.26987,2,5.576
1133.98622,12229.26987,2,5.578
1133.98622,12229.26987,2,5.576
1133.98622,12229.26987,2,5.572
1133.98622,12229.26987,2,5.574
1133.98622,12229.26987,2,5.576
1133.98622,12229.26987,2,5.579
1133.98622,12229.26987,2,5.578
1133.98622,12229.26987,2,5.581
1133.98622,12229.26987,2,5.583
1133.98622,12229.26987,2,5.585
1133.98622,12229.26987,2,5.584
1133.98622,12229.26987,2,5.579
1133.98622,12229.26987,2,5.578
1133.98622,12229.26987,2,5.578
1133.98622,12229.26987,2,5.585
1133.98622,12229.26987,2,5.587
1133.98622,12229.26987,2,5.59
1133.98622,12229.26987,2,5.585
1133.98622,12229.26987,2,5.583
1133.98622,12229.26987,2,5.581
1133.98622,12229.26987,2,5.579
1133.98622,12229.26987,2,5.581
1133.98622,12229.26987,2,5.58
1133.98622,12229.26987,2,5.577
1133.98622,12229.26987,2,5.577
1133.98622,12229.26987,2,5.582
1133.98622,12229.26987,2,5.583
1133.98622,12229.26987,2,5.584
1133.98622,12229.26987,2,5.584
1133.98622,12229.26987,2,5.583
1133.98622,12229.26987,2,5.584
1133.98622,12229.26987,2,5.583
1133.98622,12229.26987,2,5.577
1133.98622,12229.26987,2,5.579
1133.98622,12229.26987,2,5.579
1133.98622,12229.26987,2,5.579
1133.98622,12229.26987,2,5.577
1133.98622,12229.26987,2,5.583
1133.98622,12229.26987,2,5.586
1133.98622,12229.26987,2,5.584
1133.98622,12229.26987,2,5.578
1133.98622,12229.26987,2,5.581
1133.98622,12229.26987,2,5.584
1133.98622,12229.26987,2,5.59
1133.98622,12229.26987,2,5.592
1133.98622,12229.26987,2,5.584
1133.98622,12229.26987,2,5.588
1133.98622,12229.26987,2,5.584
1133.98622,12229.26987,2,5.581
1133.98622,12229.26987,2,5.584
1133.98622,12229.26987,2,5.585
1133.98622,12229.26987,2,5.584
1133.98622,12229.26987,2,5.58
1133.98622,12229.26987,2,5.578
1133.98622,12229.26987,2,5.582
1133.98622,12229.26987,2,5.58
1133.98622,12229.26987,2,5.58
1133.98622,12229.26987,2,5.582
1133.98622,12229.26987,2,5.582
1133.98622,12229.26987,2,5.586
1133.98622,12229.26987,2,5.588
1133.98622,12229.26987,2,5.586
1133.98622,12229.26987,2,5.586
1133.98622,12229.26987,2,5.591
1133.98622,12229.26987,2,5.59
1133.98622,12229.26987,2,5.586
1133.98622,12229.26987,2,5.583
1133.98622,12229.26987,2,5.581
1133.98622,12229.26987,2,5.585
1133.98622,12229.26987,2,5.578
1133.98622,12229.26987,2,5.581
1133.98622,12229.26987,2,5.581
1133.98622,12229.26987,2,5.577
1133.98622,12229.26987,2,5.572
1133.98622,12229.26987,2,5.574
1133.98622,12229.26987,2,5.571
1133.98622,12229.26987,2,5.562
1133.98622,12229.26987,2,5.567
1133.98622,12229.26987,2,5.575
1133.98622,12229.26987,2,5.571
1133.98622,12229.26987,2,5.565
1133.98622,12229.26987,2,5.564
1133.98622,12229.26987,2,5.563
1133.98622,12229.26987,2,5.565
1133.98622,12229.26987,2,5.564
1133.98622,12229.26987,2,5.567
1133.98622,12229.26987,2,5.567
1133.98622,12229.26987,2,5.564
1133.98622,12229.26987,2,5.563
1133.98622,12229.26987,2,5.561
1133.98622,12229.26987,2,5.563
1133.98622,12229.26987,2,5.56
1133.98622,12229.26987,2,5.554
1133.98622,12229.26987,2,5.553
1133.98622,12229.26987,2,5.547
1133.98622,12229.26987,2,5.549
1133.98622,12229.26987,2,5.549
1133.98622,12229.26987,2,5.544
1133.98622,12229.26987,2,5.547
1133.98622,12229.26987,2,5.546
1133.98622,12229.26987,2,5.544
1133.98622,12229.26987,2,5.545
1133.98622,12229.26987,2,5.545
1133.98622,12229.26987,2,5.544
1133.98622,12229.26987,2,5.543
1133.98622,12229.26987,2,5.539
1133.98622,12229.26987,2,5.537
1133.98622,12229.26987,2,5.538
1133.98622,12229.26987,2,5.528
1133.98622,12229.26987,2,5.529
1133.98622,12229.26987,2,5.529
1133.98622,12229.26987,2,5.528
1133.98622,12229.26987,2,5.524
1133.98622,12229.26987,2,5.521
1133.98622,12229.26987,2,5.515
1133.98622,12229.26987,2,5.518
1133.98622,12229.26987,2,5.514
1133.98622,12229.26987,2,5.514
1133.98622,12229.26987,2,5.511
1133.98622,12229.26987,2,5.51
1133.98622,12229.26987,2,5.51
1133.98622,12229.26987,2,5.51
1133.98622,12229.26987,2,5.509
1133.98622,12229.26987,2,5.509
1133.98622,12229.26987,2,5.509
1133.98622,12229.26987,2,5.505
1133.98622,12229.26987,2,5.503
1133.98622,12229.26987,2,5.5
1133.98622,12229.26987,2,5.503
1133.98622,12229.26987,2,5.502
1133.98622,12229.26987,2,5.499
1133.98622,12229.26987,2,5.502
1133.98622,12229.26987,2,5.501
1133.98622,12229.26987,2,5.498
1133.98622,12229.26987,2,5.499
1133.98622,12229.26987,2,5.499
1133.98622,12229.26987,2,5.497
1133.98622,12229.26987,2,5.499
1133.98622,12229.26987,2,5.497
1133.98622,12229.26987,2,5.495
1133.98622,12229.26987,2,5.494
1133.98622,12229.26987,2,5.493
1133.98622,12229.26987,2,5.494
1133.98622,12229.26987,2,5.491
1133.98622,12229.26987,2,5.487
1133.98622,12229.26987,2,5.487
1133.98622,12229.26987,2,5.488
1133.98622,12229.26987,2,5.486
1133.98622,12229.26987,2,5.487
1133.98622,12229.26987,2,5.485
1133.98622,12229.26987,2,5.484
1133.98622,12229.26987,2,5.483
1133.98622,12229.26987,2,5.482
1133.98622,12229.26987,2,5.482
1133.98622,12229.26987,2,5.48
1133.98622,12229.26987,2,5.484
1133.98622,12229.26987,2,5.481
1133.98622,12229.26987,2,5.482
1133.98622,12229.26987,2,5.479
1133.98622,12229.26987,2,5.48
1133.98622,12229.26987,2,5.478
1133.98622,12229.26987,2,5.477
1133.98622,12229.26987,2,5.477
1133.98622,12229.26987,2,5.479
1133.98622,12229.26987,2,5.476
1133.98622,12229.26987,2,5.479
1133.98622,12229.26987,2,5.479
1133.98622,12229.26987,2,5.48
1133.98622,12229.26987,2,5.482
1133.98622,12229.26987,2,5.48
1133.98622,12229.26987,2,5.479
1133.98622,12229.26987,2,5.482
1133.98622,12229.26987,2,5.482
1133.98622,12229.26987,2,5.48
1133.98622,12229.26987,2,5.478
1133.98622,12229.26987,2,5.475
1133.98622,12229.26987,2,5.478
1133.98622,12229.26987,2,5.476
1133.98622,12229.26987,2,5.479
1133.98622,12229.26987,2,5.48
1133.98622,12229.26987,2,5.477
1133.98622,12229.26987,2,5.479
1133.98622,12229.26987,2,5.472
1133.98622,12229.26987,2,5.477
1133.98622,12229.26987,2,5.479
1133.98622,12229.26987,2,5.474
1133.98622,12229.26987,2,5.476
1133.98622,12229.26987,2,5.474
1133.98622,12229.26987,2,5.474
1133.98622,12229.26987,2,5.476
1133.98622,12229.26987,2,5.477
1133.98622,12229.26987,2,5.479
1133.98622,12229.26987,2,5.475
1133.98622,12229.26987,2,5.477
1133.98622,12229.26987,2,5.478
1133.98622,12229.26987,2,5.477
1133.98622,12229.26987,2,5.478
1133.98622,12229.26987,2,5.478
1133.98622,12229.26987,2,5.478
1133.98622,12229.26987,2,5.478
1133.98622,12229.26987,2,5.477
1133.98622,12229.26987,2,5.478
1133.98622,12229.26987,2,5.476
1133.98622,12229.26987,2,5.476
1133.98622,12229.26987,2,5.477
1133.98622,12229.26987,2,5.475
1133.98622,12229.26987,2,5.48
1133.98622,12229.26987,2,5.479
1133.98622,12229.26987,2,5.477
1133.98622,12229.26987,2,5.478
1133.98622,12229.26987,2,5.475
1133.98622,12229.26987,2,5.475
1133.98622,12229.26987,2,5.477
1133.98622,12229.26987,2,5.476
1133.98622,12229.26987,2,5.476
1133.98622,12229.26987,2,5.478
1133.98622,12229.26987,2,5.48
1133.98622,12229.26987,2,5.48
1133.98622,12229.26987,2,5.476
1133.98622,12229.26987,2,5.474
1133.98622,12229.26987,2,5.478
1133.98622,12229.26987,2,5.478
1133.98622,12229.26987,2,5.48
1133.98622,12229.26987,2,5.483
1133.98622,12229.26987,2,5.482
1133.98622,12229.26987,2,5.48
1133.98622,12229.26987,2,5.477
1133.98622,12229.26987,2,5.477
1133.98622,12229.26987,2,5.475
1133.98622,12229.26987,2,5.475
1133.98622,12229.26987,2,5.471
1133.98622,12229.26987,2,5.475
1133.98622,12229.26987,2,5.476
1133.98622,12229.26987,2,5.478
1133.98622,12229.26987,2,5.478
1133.98622,12229.26987,2,5.476
1133.98622,12229.26987,2,5.478
1133.98622,12229.26987,2,5.474
1133.98622,12229.26987,2,5.478
1133.98622,12229.26987,2,5.473
1133.98622,12229.26987,2,5.474
1133.98622,12229.26987,2,5.483
1133.98622,12229.26987,2,5.484
1133.98622,12229.26987,2,5.483
1133.98622,12229.26987,2,5.483
1133.98622,12229.26987,2,5.483
1133.98622,12229.26987,2,5.483
1133.98622,12229.26987,2,5.483
1133.98622,12229.26987,2,5.482
1133.98622,12229.26987,2,5.48
1133.98622,12229.26987,2,5.482
1133.98622,12229.26987,2,5.483
1133.98622,12229.26987,2,5.485
1133.98622,12229.26987,2,5.486
1133.98622,12229.26987,2,5.484
1133.98622,12229.26987,2,5.482
1133.98622,12229.26987,2,5.482
1133.98622,12229.26987,2,5.481
1133.98622,12229.26987,2,5.478
1133.98622,12229.26987,2,5.476
1133.98622,12229.26987,2,5.479
1133.98622,12229.26987,2,5.481
1133.98622,12229.26987,2,5.481
1133.98622,12229.26987,2,5.482
1133.98622,12229.26987,2,5.483
1133.98622,12229.26987,2,5.482
1133.98622,12229.26987,2,5.482
1133.98622,12229.26987,2,5.482
1133.98622,12229.26987,2,5.482
1133.98622,12229.26987,2,5.481
1133.98622,12229.26987,2,5.482
1133.98622,12229.26987,2,5.477
1133.98622,12229.26987,2,5.48
1133.98622,12229.26987,2,5.477
1133.98622,12229.26987,2,5.478
1133.98622,12229.26987,2,5.485
1133.98622,12229.26987,2,5.48
1133.98622,12229.26987,2,5.483
1133.98622,12229.26987,2,5.485
1133.98622,12229.26987,2,5.484
1133.98622,12229.26987,2,5.485
1133.98622,12229.26987,2,5.488
1133.98622,12229.26987,2,5.486
1133.98622,12229.26987,2,5.485
1133.98622,12229.26987,2,5.485
1133.98622,12229.26987,2,5.486
1133.98622,12229.26987,2,5.485
1133.98622,12229.26987,2,5.486
1133.98622,12229.26987,2,5.487
1133.98622,12229.26987,2,5.489
1133.98622,12229.26987,2,5.485
1133.98622,12229.26987,2,5.485
1133.98622,12229.26987,2,5.484
1133.98622,12229.26987,2,5.484
1133.98622,12229.26987,2,5.482
1133.98622,12229.26987,2,5.482
1133.98622,12229.26987,2,5.484
1133.98622,12229.26987,2,5.481
1133.98622,12229.26987,2,5.48
1133.98622,12229.26987,2,5.484
1133.98622,12229.26987,2,5.48
1133.98622,12229.26987,2,5.481
1133.98622,12229.26987,2,5.479
1133.98622,12229.26987,2,5.477
1133.98622,12229.26987,2,5.48
1133.98622,12229.26987,2,5.478
1133.98622,12229.26987,2,5.474
1133.98622,12229.26987,2,5.477
1133.98622,12229.26987,2,5.477
1133.98622,12229.26987,2,5.477
1133.98622,12229.26987,2,5.477
1133.98622,12229.26987,2,5.477
1133.98622,12229.26987,2,5.479
1133.98622,12229.26987,2,5.48
1133.98622,12229.26987,2,5.481
1133.98622,12229.26987,2,5.483
1133.98622,12229.26987,2,5.475
1133.98622,12229.26987,2,5.477
1133.98622,12229.26987,2,5.48
1133.98622,12229.26987,2,5.478
1133.98622,12229.26987,2,5.478
1133.98622,12229.26987,2,5.48
1133.98622,12229.26987,2,5.477
1133.98622,12229.26987,2,5.477
1133.98622,12229.26987,2,5.479
1133.98622,12229.26987,2,5.478
1133.98622,12229.26987,2,5.481
1133.98622,12229.26987,2,5.477
1133.98622,12229.26987,2,5.476
1133.98622,12229.26987,2,5.477
1133.98622,12229.26987,2,5.48
1133.98622,12229.26987,2,5.476
1133.98622,12229.26987,2,5.476
1133.98622,12229.26987,2,5.479
1133.98622,12229.26987,2,5.476
1133.98622,12229.26987,2,5.478
1133.98622,12229.26987,2,5.476
1133.98622,12229.26987,2,5.474
1133.98622,12229.26987,2,5.473
1133.98622,12229.26987,2,5.474
1133.98622,12229.26987,2,5.473
1133.98622,12229.26987,2,5.48
1133.98622,12229.26987,2,5.476
1133.98622,12229.26987,2,5.479
1133.98622,12229.26987,2,5.481
1133.98622,12229.26987,2,5.483
1133.98622,12229.26987,2,5.48
1133.98622,12229.26987,2,5.477
1133.98622,12229.26987,2,5.477
1133.98622,12229.26987,2,5.475
1133.98622,12229.26987,2,5.473
1133.98622,12229.26987,2,5.476
1133.98622,12229.26987,2,5.475
1133.98622,12229.26987,2,5.477
1133.98622,12229.26987,2,5.477
1133.98622,12229.26987,2,5.476
1133.98622,12229.26987,2,5.476
1133.98622,12229.26987,2,5.476
1133.98622,12229.26987,2,5.474
1133.98622,12229.26987,2,5.476
1133.98622,12229.26987,2,5.481
1133.98622,12229.26987,2,5.477
1133.98622,12229.26987,2,5.477
1133.98622,12229.26987,2,5.476
1133.98622,12229.26987,2,5.475
1133.98622,12229.26987,2,5.476
1133.98622,12229.26987,2,5.476
1133.98622,12229.26987,2,5.48
1133.98622,12229.26987,2,5.48
1133.98622,12229.26987,2,5.475
1133.98622,12229.26987,2,5.476
1133.98622,12229.26987,2,5.471
1133.98622,12229.26987,2,5.473
1133.98622,12229.26987,2,5.474
1133.98622,12229.26987,2,5.473
1133.98622,12229.26987,2,5.477
1133.98622,12229.26987,2,5.477
1133.98622,12229.26987,2,5.482
1133.98622,12229.26987,2,5.481
1133.98622,12229.26987,2,5.481
1133.98622,12229.26987,2,5.478
1133.98622,12229.26987,2,5.478
1133.98622,12229.26987,2,5.48
1133.98622,12229.26987,2,5.48
1133.98622,12229.26987,2,5.476
1133.98622,12229.26987,2,5.479
1133.98622,12229.26987,2,5.475
1133.98622,12229.26987,2,5.476
1133.98622,12229.26987,2,5.479
1133.98622,12229.26987,2,5.477
1133.98622,12229.26987,2,5.482
1133.98622,12229.26987,2,5.481
1133.98622,12229.26987,2,5.476
1133.98622,12229.26987,2,5.478
1133.98622,12229.26987,2,5.478
1133.98622,12229.26987,2,5.477
1133.98622,12229.26987,2,5.48
1133.98622,12229.26987,2,5.477
1133.98622,12229.26987,2,5.475
1133.98622,12229.26987,2,5.477
1133.98622,12229.26987,2,5.478
1133.98622,12229.26987,2,5.474
1133.98622,12229.26987,2,5.474
1133.98622,12229.26987,2,5.475
1133.98622,12229.26987,2,5.475
1133.98622,12229.26987,2,5.472
1133.98622,12229.26987,2,5.471
1133.98622,12229.26987,2,5.476
1133.98622,12229.26987,2,5.473
1133.98622,12229.26987,2,5.477
1133.98622,12229.26987,2,5.478
1133.98622,12229.26987,2,5.479
1133.98622,12229.26987,2,5.476
1133.98622,12229.26987,2,5.477
1133.98622,12229.26987,2,5.476
1133.98622,12229.26987,2,5.474
1133.98622,12229.26987,2,5.475
1133.98622,12229.26987,2,5.473
1133.98622,12229.26987,2,5.474
1133.98622,12229.26987,2,5.477
1133.98622,12229.26987,2,5.48
1133.98622,12229.26987,2,5.475
1133.98622,12229.26987,2,5.476
1133.98622,12229.26987,2,5.478
1133.98622,12229.26987,2,5.475
1133.98622,12229.26987,2,5.476
1133.98622,12229.26987,2,5.476
1133.98622,12229.26987,2,5.478
1133.98622,12229.26987,2,5.478
1133.98622,12229.26987,2,5.479
1133.98622,12229.26987,2,5.48
1133.98622,12229.26987,2,5.478
1133.98622,12229.26987,2,5.476
1133.98622,12229.26987,2,5.479
1133.98622,12229.26987,2,5.479
1133.98622,12229.26987,2,5.48
1133.98622,12229.26987,2,5.479
1133.98622,12229.26987,2,5.479
1133.98622,12229.26987,2,5.477
1133.98622,12229.26987,2,5.477
1133.98622,12229.26987,2,5.475
1133.98622,12229.26987,2,5.476
1133.98622,12229.26987,2,5.474
1133.98622,12229.26987,2,5.469
1133.98622,12229.26987,2,5.474
1133.98622,12229.26987,2,5.478
1133.98622,12229.26987,2,5.48
1133.98622,12229.26987,2,5.477
1133.98622,12229.26987,2,5.478
1133.98622,12229.26987,2,5.478
1133.98622,12229.26987,2,5.48
1133.98622,12229.26987,2,5.476
1133.98622,12229.26987,2,5.473
1133.98622,12229.26987,2,5.474
1133.98622,12229.26987,2,5.476
1133.98622,12229.26987,2,5.477
1133.98622,12229.26987,2,5.476
1133.98622,12229.26987,2,5.473
1133.98622,12229.26987,2,5.474
1133.98622,12229.26987,2,5.474
1133.98622,12229.26987,2,5.472
1133.98622,12229.26987,2,5.474
1133.98622,12229.26987,2,5.474
1133.98622,12229.26987,2,5.474
1133.98622,12229.26987,2,5.479
1133.98622,12229.26987,2,5.479
1133.98622,12229.26987,2,5.481
1133.98622,12229.26987,2,5.481
1133.98622,12229.26987,2,5.482
1133.98622,12229.26987,2,5.482
1133.98622,12229.26987,2,5.481
1133.98622,12229.26987,2,5.48
1133.98622,12229.26987,2,5.484
1133.98622,12229.26987,2,5.485
1133.98622,12229.26987,2,5.484
1133.98622,12229.26987,2,5.482
1133.98622,12229.26987,2,5.485
1133.98622,12229.26987,2,5.481
1133.98622,12229.26987,2,5.479
1133.98622,12229.26987,2,5.475
1133.98622,12229.26987,2,5.477
1133.98622,12229.26987,2,5.481
1133.98622,12229.26987,2,5.48
1133.98622,12229.26987,2,5.483
1133.98622,12229.26987,2,5.476
1133.98622,12229.26987,2,5.479
1133.98622,12229.26987,2,5.48
1133.98622,12229.26987,2,5.475
1133.98622,12229.26987,2,5.479
1133.98622,12229.26987,2,5.481
1133.98622,12229.26987,2,5.479
1133.98622,12229.26987,2,5.48
1133.98622,12229.26987,2,5.479
1133.98622,12229.26987,2,5.479
1133.98622,12229.26987,2,5.474
1133.98622,12229.26987,2,5.474
1133.98622,12229.26987,2,5.471
1133.98622,12229.26987,2,5.476
1133.98622,12229.26987,2,5.479
1133.98622,12229.26987,2,5.479
1133.98622,12229.26987,2,5.479
1133.98622,12229.26987,2,5.482
1133.98622,12229.26987,2,5.477
1133.98622,12229.26987,2,5.475
1133.98622,12229.26987,2,5.47
1133.98622,12229.26987,2,5.47
1133.98622,12229.26987,2,5.474
1133.98622,12229.26987,2,5.479
1133.98622,12229.26987,2,5.478
1133.98622,12229.26987,2,5.472
1133.98622,12229.26987,2,5.471
1133.98622,12229.26987,2,5.471
1133.98622,12229.26987,2,5.479
1133.98622,12229.26987,2,5.48
1133.98622,12229.26987,2,5.475
1133.98622,12229.26987,2,5.479
1133.98622,12229.26987,2,5.478
1133.98622,12229.26987,2,5.477
1133.98622,12229.26987,2,5.475
